TP_true,FP_true,TP_single_shot,FP_single_shot,TP_sequential,FP_sequential
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9978813559322034,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9957627118644068,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9957627118644068,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9957627118644068,0.9357601713062098
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9957627118644068,0.9336188436830836
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9957627118644068,0.9336188436830836
1.0,0.9935760171306209,0.9978813559322034,0.9785867237687366,0.9957627118644068,0.9336188436830836
1.0,0.9935760171306209,0.9978813559322034,0.9764453961456103,0.9957627118644068,0.9336188436830836
1.0,0.9935760171306209,0.9978813559322034,0.9764453961456103,0.9957627118644068,0.9336188436830836
1.0,0.9935760171306209,0.9978813559322034,0.9764453961456103,0.9957627118644068,0.9336188436830836
1.0,0.9935760171306209,0.9978813559322034,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9978813559322034,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.9764453961456103,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9314775160599572
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9293361884368309
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9293361884368309
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9293361884368309
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9293361884368309
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9271948608137045
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9271948608137045
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9935760171306209,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9250535331905781
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9229122055674518
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9207708779443254
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9957627118644068,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9936440677966102,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9936440677966102,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9936440677966102,0.9186295503211992
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.974304068522484,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9721627408993576,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9721627408993576,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9721627408993576,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9721627408993576,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9721627408993576,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9721627408993576,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9164882226980728
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9143468950749465
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9143468950749465
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.9892933618843683,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.987152034261242,0.9957627118644068,0.9700214132762313,0.9915254237288136,0.9122055674518201
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9122055674518201
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9100642398286938
1.0,0.987152034261242,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9079229122055674
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9079229122055674
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9079229122055674
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9079229122055674
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9079229122055674
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9079229122055674
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9057815845824411
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9057815845824411
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9057815845824411
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9057815845824411
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9057815845824411
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9036402569593148
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9036402569593148
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9014989293361885
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9014989293361885
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.9014989293361885
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8993576017130621
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8993576017130621
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8972162740899358
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8950749464668094
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
1.0,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.892933618843683
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8907922912205567
0.9978813559322034,0.9850107066381156,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8886509635974305
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8865096359743041
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8865096359743041
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8843683083511777
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9828693790149893,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8822269807280514
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.880085653104925
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.880085653104925
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.880085653104925
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8779443254817987
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8779443254817987
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8779443254817987
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9678800856531049,0.9915254237288136,0.8779443254817987
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9657387580299786,0.989406779661017,0.8779443254817987
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9657387580299786,0.989406779661017,0.8779443254817987
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9657387580299786,0.989406779661017,0.8758029978586723
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9657387580299786,0.9872881355932204,0.8758029978586723
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9978813559322034,0.9807280513918629,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8736616702355461
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8715203426124197
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8715203426124197
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8715203426124197
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8715203426124197
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.9635974304068522,0.9872881355932204,0.8715203426124197
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.961456102783726,0.9872881355932204,0.8693790149892934
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.961456102783726,0.9872881355932204,0.8693790149892934
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.961456102783726,0.9872881355932204,0.8693790149892934
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.961456102783726,0.9872881355932204,0.8693790149892934
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.961456102783726,0.9872881355932204,0.8693790149892934
0.9957627118644068,0.9785867237687366,0.9957627118644068,0.961456102783726,0.9872881355932204,0.867237687366167
0.9957627118644068,0.9764453961456103,0.9957627118644068,0.961456102783726,0.9872881355932204,0.867237687366167
0.9957627118644068,0.9764453961456103,0.9957627118644068,0.961456102783726,0.9872881355932204,0.867237687366167
